filename,target,location,file_id,sfm_p10,prominence_db,time_variance
drone_000416.pt,1,living-room,2,0.0232462827116251,15.289623260498047,0.2912791073322296
drone_000425.pt,1,living-room,2,0.02851199544966221,16.14667510986328,0.1234351396560669
drone_000428.pt,1,living-room,2,0.025545161217451096,15.603586196899414,0.3253668248653412
drone_000452.pt,1,living-room,2,0.04199209809303284,15.264678955078125,0.18654653429985046
drone_000453.pt,1,living-room,2,0.029959090054035187,15.31403923034668,0.307508260011673
drone_000454.pt,1,living-room,2,0.03650837019085884,14.917277336120605,0.17054948210716248
drone_000455.pt,1,living-room,2,0.0605446882545948,12.725162506103516,0.21674013137817383
drone_000456.pt,1,living-room,2,0.0396152101457119,14.496345520019531,0.19314336776733398
drone_000458.pt,1,living-room,2,0.026229096576571465,16.006061553955078,0.15486007928848267
drone_000459.pt,1,living-room,2,0.02805555984377861,15.588310241699219,0.16430309414863586
drone_000460.pt,1,living-room,2,0.04498055949807167,14.746540069580078,0.28262919187545776
drone_000461.pt,1,living-room,2,0.06508360803127289,14.507038116455078,0.32512569427490234
drone_000462.pt,1,living-room,2,0.055392954498529434,13.573030471801758,0.1879626363515854
drone_000463.pt,1,living-room,2,0.037275075912475586,15.94572925567627,0.5606982707977295
drone_000469.pt,1,living-room,2,0.04261159524321556,14.595386505126953,0.18110662698745728
drone_000470.pt,1,living-room,2,0.05769861862063408,12.868365287780762,0.34622204303741455
drone_000474.pt,1,living-room,2,0.04561018571257591,15.241415023803711,0.1418611705303192
drone_000475.pt,1,living-room,2,0.04010016843676567,15.240285873413086,0.25496163964271545
drone_000476.pt,1,living-room,2,0.03509693220257759,15.301074981689453,0.157957524061203
drone_000478.pt,1,living-room,2,0.04896650090813637,15.509880065917969,0.3014611601829529
drone_000479.pt,1,living-room,2,0.062113236635923386,14.842000961303711,0.21660150587558746
drone_000480.pt,1,living-room,2,0.04311434179544449,13.574514389038086,0.17015789449214935
drone_000481.pt,1,living-room,2,0.03485064581036568,15.172815322875977,0.40929415822029114
drone_000482.pt,1,living-room,2,0.04426957666873932,14.134553909301758,0.21679212152957916
drone_000483.pt,1,living-room,2,0.022484293207526207,15.733497619628906,0.2392067164182663
drone_000486.pt,1,living-room,2,0.027493953704833984,15.763404846191406,0.24362938106060028
drone_000487.pt,1,living-room,2,0.02449953742325306,16.139328002929688,0.17155160009860992
drone_000488.pt,1,living-room,2,0.036757178604602814,13.733502388000488,0.19608229398727417
drone_000489.pt,1,living-room,2,0.02514653280377388,15.576752662658691,0.1370655745267868
drone_000491.pt,1,living-room,2,0.024143129587173462,16.06359100341797,0.4703572690486908
drone_000493.pt,1,living-room,2,0.03129094839096069,15.671984672546387,0.43908199667930603
drone_000495.pt,1,living-room,2,0.041779231280088425,16.01498031616211,0.36448538303375244
drone_000496.pt,1,living-room,2,0.044422395527362823,14.371857643127441,0.20973685383796692
drone_000498.pt,1,living-room,2,0.037154003977775574,15.479010581970215,0.20102688670158386
drone_000499.pt,1,living-room,2,0.04223836213350296,14.823033332824707,0.20477454364299774
drone_000500.pt,1,living-room,2,0.035672303289175034,15.411965370178223,0.22170475125312805
drone_000501.pt,1,living-room,2,0.04461957514286041,14.96696662902832,0.4511914849281311
drone_000502.pt,1,living-room,2,0.043990638107061386,15.482224464416504,0.40315738320350647
drone_000503.pt,1,living-room,2,0.05638578161597252,15.589210510253906,0.38941147923469543
drone_000504.pt,1,living-room,2,0.04036492854356766,14.744819641113281,0.40769892930984497
drone_000505.pt,1,living-room,2,0.05858206748962402,14.616765022277832,0.2241206169128418
drone_000506.pt,1,living-room,2,0.05022246390581131,14.671518325805664,0.2722695767879486
drone_000508.pt,1,living-room,2,0.03248589113354683,15.127050399780273,0.3115363121032715
drone_000531.pt,1,living-room,2,0.05092320963740349,14.408535957336426,0.37610581517219543
drone_000532.pt,1,living-room,2,0.04343824461102486,14.771917343139648,0.27885380387306213
drone_000533.pt,1,living-room,2,0.033936455845832825,15.802541732788086,0.29441916942596436
drone_000534.pt,1,living-room,2,0.039195716381073,15.538966178894043,0.18323437869548798
drone_000536.pt,1,living-room,2,0.03255486115813255,15.908674240112305,0.2368365377187729
drone_000537.pt,1,living-room,2,0.05801456421613693,16.101408004760742,0.2134600579738617
drone_000539.pt,1,living-room,2,0.059829022735357285,12.362391471862793,0.18168245255947113
drone_000540.pt,1,living-room,2,0.07489665597677231,13.24231243133545,0.23684316873550415
drone_000541.pt,1,living-room,2,0.041667528450489044,15.407071113586426,0.22712527215480804
drone_000544.pt,1,living-room,2,0.05093103274703026,15.4259033203125,0.22851012647151947
drone_000545.pt,1,living-room,2,0.055450189858675,13.638008117675781,0.20098069310188293
drone_000546.pt,1,living-room,2,0.06109919026494026,14.388331413269043,0.23952868580818176
drone_000547.pt,1,living-room,2,0.05392082408070564,13.26202392578125,0.26640671491622925
drone_000551.pt,1,living-room,2,0.06409205496311188,14.27631664276123,0.19530288875102997
drone_000552.pt,1,living-room,2,0.04681500792503357,14.638972282409668,0.29972219467163086
drone_000553.pt,1,living-room,2,0.05548715591430664,15.849631309509277,0.38757583498954773
drone_000554.pt,1,living-room,2,0.05152428522706032,14.25775146484375,0.25154608488082886
drone_000555.pt,1,living-room,2,0.047776807099580765,14.563552856445312,0.2518867552280426
drone_000556.pt,1,living-room,2,0.03336038067936897,15.625373840332031,0.27450060844421387
drone_000557.pt,1,living-room,2,0.06781062483787537,12.917872428894043,0.6093063354492188
drone_000558.pt,1,living-room,2,0.0467674694955349,14.614801406860352,0.15780723094940186
drone_000560.pt,1,living-room,2,0.05958658829331398,12.819389343261719,0.4008674621582031
drone_000561.pt,1,living-room,2,0.043579403311014175,14.533994674682617,0.30054134130477905
drone_000562.pt,1,living-room,2,0.07147493213415146,13.153349876403809,0.4458667039871216
drone_000563.pt,1,living-room,2,0.05557281896471977,14.76928424835205,0.346832275390625
drone_000564.pt,1,living-room,2,0.047488048672676086,13.829338073730469,0.31005802750587463
drone_000565.pt,1,living-room,2,0.04282956197857857,15.360884666442871,0.15198096632957458
drone_000566.pt,1,living-room,2,0.044730737805366516,14.88357925415039,0.5026538968086243
drone_000567.pt,1,living-room,2,0.04251939058303833,14.567972183227539,0.26181912422180176
drone_000568.pt,1,living-room,2,0.049826525151729584,14.868905067443848,0.1956394761800766
drone_000572.pt,1,living-room,2,0.043850891292095184,14.97605037689209,0.17904260754585266
drone_000573.pt,1,living-room,2,0.04277924820780754,14.128433227539062,0.21793918311595917
drone_000574.pt,1,living-room,2,0.04739970341324806,13.83162784576416,0.5631383657455444
drone_000577.pt,1,living-room,2,0.0601264163851738,14.238264083862305,0.18179009854793549
drone_000578.pt,1,living-room,2,0.054157573729753494,15.614667892456055,0.2544647753238678
drone_000579.pt,1,living-room,2,0.07811030000448227,15.174903869628906,0.17418012022972107
drone_000580.pt,1,living-room,2,0.06497105956077576,14.102136611938477,0.45690619945526123
drone_000581.pt,1,living-room,2,0.07219991087913513,14.295015335083008,0.2512853443622589
drone_000582.pt,1,living-room,2,0.05238044261932373,16.17832374572754,0.32717013359069824
drone_000588.pt,1,living-room,2,0.04755161702632904,14.667787551879883,0.29003462195396423
drone_000589.pt,1,living-room,2,0.07205278426408768,15.767866134643555,1.580725073814392
drone_000595.pt,1,living-room,2,0.035940878093242645,14.569324493408203,0.24008284509181976
drone_000599.pt,1,living-room,2,0.05241825059056282,15.811681747436523,0.15029460191726685
drone_000614.pt,1,Yarkon rosh zipor,3,0.07356496155261993,14.925612449645996,0.4036419987678528
drone_000615.pt,1,Yarkon rosh zipor,3,0.05887429788708687,15.122637748718262,0.26934540271759033
drone_000617.pt,1,Yarkon rosh zipor,3,0.06765474379062653,14.920339584350586,0.4732155501842499
drone_000626.pt,1,Yarkon rosh zipor,3,0.04765815660357475,15.854211807250977,0.18824084103107452
drone_000629.pt,1,Yarkon rosh zipor,3,0.08796463906764984,14.003887176513672,0.391475111246109
drone_000630.pt,1,Yarkon rosh zipor,3,0.07762829959392548,15.120284080505371,0.31537407636642456
drone_000634.pt,1,Yarkon rosh zipor,3,0.07833274453878403,14.339191436767578,0.2549643814563751
drone_000636.pt,1,Yarkon rosh zipor,3,0.06808193027973175,15.855401992797852,0.4417034983634949
drone_000637.pt,1,Yarkon rosh zipor,3,0.08418253064155579,14.74867057800293,0.2010977864265442
drone_000640.pt,1,Yarkon rosh zipor,3,0.03416232764720917,16.022979736328125,0.44800883531570435
drone_000645.pt,1,Yarkon rosh zipor,3,0.06768308579921722,14.08858871459961,0.35020971298217773
drone_000646.pt,1,Yarkon rosh zipor,3,0.07047784328460693,15.111991882324219,0.30145367980003357
drone_000647.pt,1,Yarkon rosh zipor,3,0.08765792101621628,13.96181583404541,0.34876999258995056
drone_000648.pt,1,Yarkon rosh zipor,3,0.08204370737075806,13.910881042480469,0.20610015094280243
drone_000649.pt,1,Yarkon rosh zipor,3,0.06677988916635513,15.277204513549805,0.3386175036430359
drone_000650.pt,1,Yarkon rosh zipor,3,0.08549347519874573,14.730015754699707,0.21879690885543823
drone_000651.pt,1,Yarkon rosh zipor,3,0.09330292791128159,14.428658485412598,0.22833983600139618
drone_000653.pt,1,Yarkon rosh zipor,3,0.05033986270427704,16.073780059814453,0.5358978509902954
drone_000654.pt,1,Yarkon rosh zipor,3,0.07096487283706665,14.291318893432617,0.9265463352203369
drone_000655.pt,1,Yarkon rosh zipor,3,0.06867077946662903,14.617388725280762,0.25786125659942627
drone_000656.pt,1,Yarkon rosh zipor,3,0.07284609228372574,15.807290077209473,0.2873779237270355
drone_000658.pt,1,Yarkon rosh zipor,3,0.0561257004737854,15.30996322631836,0.20276635885238647
drone_000659.pt,1,Yarkon rosh zipor,3,0.058209531009197235,15.727670669555664,1.0554460287094116
drone_000660.pt,1,Yarkon rosh zipor,3,0.06233896687626839,14.585273742675781,0.513556718826294
drone_000661.pt,1,Yarkon rosh zipor,3,0.07788746803998947,15.438149452209473,2.7711429595947266
drone_000666.pt,1,Yarkon rosh zipor,3,0.08694519102573395,13.173815727233887,0.4836989939212799
drone_000738.pt,1,Yarkon rosh zipor,3,0.019085081294178963,15.788347244262695,6.387014865875244
drone_000865.pt,1,Yarkon rosh zipor,3,0.035330042243003845,15.052018165588379,2.152660608291626
drone_000928.pt,1,Yarkon rosh zipor,3,0.11382656544446945,14.17520523071289,1.2865878343582153
drone_000929.pt,1,Yarkon rosh zipor,3,0.08778878301382065,15.266763687133789,0.7796646952629089
drone_000930.pt,1,Yarkon rosh zipor,3,0.07624278962612152,15.001890182495117,1.0955781936645508
drone_000931.pt,1,Yarkon rosh zipor,3,0.06266620755195618,15.926937103271484,0.7869360446929932
drone_000937.pt,1,Yarkon rosh zipor,4,0.050265274941921234,15.397322654724121,0.32513126730918884
drone_000976.pt,1,Yarkon rosh zipor,4,0.010967859998345375,15.517356872558594,8.759065628051758
drone_000978.pt,1,Yarkon rosh zipor,4,0.01872280053794384,15.461580276489258,1.4192522764205933
drone_001015.pt,1,ben shemen,8,0.05410600081086159,15.660001754760742,3.1215415000915527
drone_001101.pt,1,ben shemen,8,0.07542304694652557,14.873580932617188,0.5124626159667969
drone_001114.pt,1,ben shemen,8,0.08253355324268341,14.8826322555542,0.354971706867218
drone_001115.pt,1,ben shemen,8,0.05335536599159241,15.46501350402832,0.5577654838562012
drone_001169.pt,1,ben shemen,8,0.04633001610636711,15.579971313476562,0.291328102350235
drone_001170.pt,1,ben shemen,8,0.06705226004123688,16.16347885131836,0.23723793029785156
drone_001171.pt,1,ben shemen,8,0.04127882048487663,15.580033302307129,0.36629632115364075
drone_001172.pt,1,ben shemen,8,0.05139971897006035,15.645225524902344,0.34770429134368896
drone_001179.pt,1,ben shemen,8,0.05475103482604027,15.490180969238281,1.6293302774429321
drone_001189.pt,1,ben shemen,8,0.04915909469127655,15.403194427490234,0.7125707864761353
drone_001209.pt,1,ben shemen,8,0.052942484617233276,14.550766944885254,0.5068638324737549
drone_001218.pt,1,ben shemen,8,0.0459437221288681,15.887818336486816,3.512925386428833
drone_001248.pt,1,ben shemen,8,0.04905146360397339,16.05378532409668,0.3310711681842804
drone_001272.pt,1,ben shemen,8,0.10685694217681885,14.967170715332031,1.560340404510498
drone_001273.pt,1,ben shemen,8,0.09400330483913422,15.109918594360352,1.1579256057739258
drone_001275.pt,1,ben shemen,8,0.045157209038734436,16.200294494628906,0.20358383655548096
drone_001276.pt,1,ben shemen,8,0.10275260359048843,14.141443252563477,1.119641900062561
drone_001281.pt,1,ben shemen,8,0.057331230491399765,14.785682678222656,3.4294259548187256
drone_001282.pt,1,ben shemen,8,0.07783415913581848,13.226314544677734,1.0235285758972168
drone_001283.pt,1,ben shemen,8,0.07440029084682465,14.487532615661621,1.353156566619873
drone_001284.pt,1,ben shemen,8,0.08983193337917328,14.274046897888184,1.2537721395492554
drone_001285.pt,1,ben shemen,8,0.09963712096214294,15.07791519165039,0.5820347666740417
drone_001286.pt,1,ben shemen,8,0.11560787260532379,15.495034217834473,0.5121904015541077
drone_001287.pt,1,ben shemen,8,0.10787911713123322,12.268739700317383,0.1808718889951706
drone_001289.pt,1,ben shemen,8,0.10747295618057251,12.905957221984863,0.4684888422489166
drone_001290.pt,1,ben shemen,8,0.07640735805034637,16.158916473388672,1.3850609064102173
drone_001295.pt,1,ben shemen,8,0.08452929556369781,15.597331047058105,0.9935662150382996
drone_001297.pt,1,ben shemen,8,0.0687088891863823,14.280696868896484,0.7098801136016846
drone_001302.pt,1,ben shemen,8,0.03548455238342285,15.897189140319824,0.39947783946990967
drone_001310.pt,1,ben shemen,8,0.03047253005206585,15.417858123779297,0.3026409149169922
drone_001318.pt,1,ben shemen,8,0.08677986264228821,15.897910118103027,1.386261224746704
drone_001320.pt,1,ben shemen,8,0.07696617394685745,15.782086372375488,6.808699607849121
drone_001321.pt,1,ben shemen,8,0.03211600333452225,15.046247482299805,2.452246904373169
drone_001322.pt,1,ben shemen,8,0.050441816449165344,15.453306198120117,1.1889337301254272
drone_001324.pt,1,ben shemen,8,0.052749425172805786,14.662372589111328,0.6528545022010803
drone_001325.pt,1,ben shemen,8,0.05079975724220276,16.187877655029297,4.727492809295654
drone_001326.pt,1,ben shemen,8,0.05203024670481682,15.870689392089844,3.7907261848449707
drone_001335.pt,1,ben shemen,8,0.052486851811409,15.496009826660156,1.118282675743103
drone_001338.pt,1,ben shemen,8,0.0359632633626461,15.886587142944336,0.7636467814445496
drone_001340.pt,1,ben shemen,8,0.047919996082782745,15.522494316101074,1.5608136653900146
drone_001341.pt,1,ben shemen,8,0.04222671687602997,14.23408317565918,1.0568164587020874
drone_001344.pt,1,ben shemen,8,0.0383797213435173,15.870492935180664,0.9360087513923645
drone_001345.pt,1,ben shemen,8,0.040432292968034744,14.718031883239746,0.610688328742981
drone_001346.pt,1,ben shemen,8,0.040613628923892975,15.533780097961426,1.8034862279891968
drone_001347.pt,1,ben shemen,8,0.04848529398441315,15.960921287536621,1.107779860496521
drone_001359.pt,1,ben shemen,8,0.04820454865694046,16.10426902770996,4.776051998138428
drone_001362.pt,1,Yarkon,10,0.04717113450169563,16.155324935913086,5.038886547088623
drone_001364.pt,1,Yarkon,10,0.07738661020994186,15.235340118408203,1.388208031654358
drone_001369.pt,1,Yarkon,10,0.0488392598927021,15.226667404174805,0.4073198139667511
drone_001370.pt,1,Yarkon,10,0.04700339958071709,15.260108947753906,0.19459541141986847
drone_001374.pt,1,Yarkon,10,0.04480908438563347,15.781129837036133,1.4009653329849243
drone_001384.pt,1,Yarkon,10,0.05141862854361534,16.16407012939453,0.26324307918548584
drone_001402.pt,1,Yarkon,10,0.03115824982523918,15.99269962310791,0.17438866198062897
drone_001487.pt,1,Yarkon,10,0.07078451663255692,14.262922286987305,5.969053745269775
drone_001489.pt,1,Yarkon,10,0.07691830396652222,14.274006843566895,1.417169451713562
drone_001492.pt,1,Yarkon,10,0.052323490381240845,15.45516586303711,1.7362934350967407
drone_001502.pt,1,Yarkon,10,0.06892712414264679,15.275505065917969,2.133967638015747
drone_001530.pt,1,Yarkon,10,0.07572253793478012,14.72236442565918,2.0291593074798584
drone_001531.pt,1,Yarkon,10,0.07774578034877777,13.617274284362793,2.0270681381225586
drone_001608.pt,1,Yarkon,10,0.05675914138555527,15.417206764221191,6.807018756866455
drone_001633.pt,1,Yarkon,10,0.053741347044706345,15.545482635498047,0.4567912817001343
drone_001680.pt,1,Yarkon,11,0.06773185729980469,14.520578384399414,1.0146068334579468
drone_001683.pt,1,Yarkon,11,0.04438593238592148,15.989498138427734,0.8876941204071045
drone_001684.pt,1,Yarkon,11,0.047138750553131104,15.677050590515137,0.24990317225456238
drone_001685.pt,1,Yarkon,11,0.04563628509640694,15.797133445739746,0.23354998230934143
drone_001686.pt,1,Yarkon,11,0.04281409829854965,15.57781982421875,0.5494662523269653
drone_001689.pt,1,Yarkon,11,0.04022826626896858,15.86606216430664,0.5628083348274231
drone_001690.pt,1,Yarkon,11,0.039884742349386215,15.956711769104004,0.7202544212341309
drone_001691.pt,1,Yarkon,11,0.047040488570928574,15.764445304870605,0.5958654880523682
drone_001693.pt,1,Yarkon,11,0.042390331625938416,14.923606872558594,0.9748400449752808
drone_001694.pt,1,Yarkon,11,0.031651001423597336,16.030193328857422,0.3947140574455261
drone_001695.pt,1,Yarkon,11,0.030007507652044296,15.297647476196289,0.2180384397506714
drone_001696.pt,1,Yarkon,11,0.04039034619927406,15.542068481445312,0.4181988537311554
drone_001698.pt,1,Yarkon,11,0.05384863540530205,14.15145492553711,0.5078398585319519
drone_001699.pt,1,Yarkon,11,0.04820449277758598,14.89278507232666,0.34754499793052673
drone_001700.pt,1,Yarkon,11,0.04280232638120651,15.551641464233398,0.33911094069480896
drone_001701.pt,1,Yarkon,11,0.044143110513687134,15.166403770446777,0.3119126558303833
drone_001702.pt,1,Yarkon,11,0.05639089271426201,13.80555248260498,0.2642323076725006
drone_001704.pt,1,Yarkon,11,0.04658401384949684,15.404129028320312,0.4169465899467468
drone_001707.pt,1,Yarkon,11,0.05949362367391586,15.07992172241211,0.7783399224281311
drone_001708.pt,1,Yarkon,11,0.05838313698768616,15.205245971679688,0.7403208613395691
drone_001709.pt,1,Yarkon,11,0.055399224162101746,15.209567070007324,0.6035642027854919
drone_001714.pt,1,Yarkon,11,0.04576610401272774,14.592391967773438,0.2164001613855362
drone_001715.pt,1,Yarkon,11,0.037987928837537766,16.089900970458984,0.347834974527359
drone_001716.pt,1,Yarkon,11,0.03833749517798424,15.167598724365234,0.332384318113327
drone_001717.pt,1,Yarkon,11,0.04785742610692978,15.438932418823242,0.21217341721057892
drone_001718.pt,1,Yarkon,11,0.03437311574816704,16.086956024169922,0.8796021938323975
drone_001722.pt,1,Yarkon,11,0.05301512032747269,14.549369812011719,0.3676777184009552
drone_001723.pt,1,Yarkon,11,0.0488121472299099,15.816850662231445,0.5430625677108765
drone_001724.pt,1,Yarkon,11,0.03175083175301552,16.011905670166016,0.2231549322605133
drone_001725.pt,1,Yarkon,11,0.052154600620269775,14.418066024780273,0.21961449086666107
drone_001726.pt,1,Yarkon,11,0.06066479533910751,14.843341827392578,0.5173956155776978
drone_001727.pt,1,Yarkon,11,0.06341084092855453,14.652770042419434,0.407218337059021
drone_001728.pt,1,Yarkon,11,0.06072842702269554,14.514495849609375,0.49338674545288086
drone_001732.pt,1,Yarkon,11,0.02708154357969761,16.15998077392578,0.23025913536548615
drone_001733.pt,1,Yarkon,11,0.03395279496908188,15.293380737304688,0.18008938431739807
drone_001738.pt,1,Yarkon,11,0.042445529252290726,15.984930038452148,0.7434423565864563
drone_001812.pt,1,Yarkon,11,0.06235148385167122,15.607903480529785,8.019149780273438
drone_001813.pt,1,Yarkon,11,0.06224099174141884,15.883257865905762,0.5174247026443481
drone_001814.pt,1,Yarkon,11,0.06735819578170776,14.590241432189941,1.1006946563720703
drone_001822.pt,1,Yarkon,11,0.02999531850218773,15.657008171081543,0.25781679153442383
drone_001823.pt,1,Yarkon,11,0.02768944390118122,15.952823638916016,0.8719980120658875
drone_001830.pt,1,Yarkon,11,0.11747023463249207,13.606683731079102,2.8975272178649902
drone_001832.pt,1,Yarkon,11,0.04991206154227257,15.962194442749023,1.779809594154358
drone_001833.pt,1,Yarkon,11,0.053483746945858,15.264668464660645,1.1517963409423828
drone_001834.pt,1,Yarkon,11,0.052067264914512634,14.720108032226562,1.1270333528518677
drone_001858.pt,1,Yarkon,11,0.07976551353931427,15.04165267944336,1.260194182395935
drone_001861.pt,1,Yarkon,11,0.08400368690490723,16.067005157470703,2.8252220153808594
drone_001883.pt,1,Yarkon,11,0.07707374542951584,15.068891525268555,0.7686378955841064
drone_001885.pt,1,Yarkon,11,0.07829311490058899,15.831177711486816,0.7039640545845032
drone_001886.pt,1,Yarkon,11,0.060498956590890884,14.893223762512207,1.919612169265747
drone_001887.pt,1,Yarkon,11,0.05495167523622513,15.489022254943848,0.27845221757888794
drone_001922.pt,1,Yarkon,11,0.05209086835384369,16.04905891418457,1.311039686203003
drone_002009.pt,1,Yarkon,16,0.024817517027258873,16.094141006469727,0.667535662651062
drone_002048.pt,1,Yarkon,16,0.025407975539565086,15.446632385253906,0.3882620930671692
drone_002348.pt,1,Yarkon,16,0.03366614505648613,15.336873054504395,2.5810577869415283
drone_002349.pt,1,Yarkon,16,0.026577014476060867,16.096023559570312,0.5743018388748169
drone_002350.pt,1,Yarkon,16,0.03426653891801834,14.860825538635254,0.7703859210014343
drone_002525.pt,1,Yarkon rosh zipor,18,0.0852484405040741,15.0811767578125,2.802198648452759
drone_002866.pt,1,ben shemen,22,0.08034500479698181,15.034996032714844,0.1790725439786911
drone_002867.pt,1,ben shemen,22,0.08589326590299606,12.358856201171875,0.5083855390548706
drone_002868.pt,1,ben shemen,22,0.06635759025812149,13.740877151489258,0.2783721387386322
drone_002869.pt,1,ben shemen,22,0.05602666363120079,15.584885597229004,0.39609530568122864
drone_002870.pt,1,ben shemen,22,0.06436122953891754,14.182100296020508,0.19875451922416687
drone_002871.pt,1,ben shemen,22,0.06303703039884567,14.29601001739502,0.23441679775714874
drone_002872.pt,1,ben shemen,22,0.051515791565179825,14.90632438659668,1.193084478378296
drone_002873.pt,1,ben shemen,22,0.037865594029426575,15.071063041687012,0.30108609795570374
drone_002921.pt,1,ben shemen,22,0.04920016601681709,16.02948570251465,3.407866954803467
drone_002948.pt,1,ben shemen,22,0.08345974236726761,14.190589904785156,0.7238150835037231
drone_002949.pt,1,ben shemen,22,0.08977609872817993,13.098771095275879,0.24961963295936584
drone_002951.pt,1,ben shemen,22,0.08006222546100616,15.777851104736328,2.958949565887451
drone_002992.pt,1,ben shemen,22,0.12797874212265015,14.004947662353516,2.3380885124206543
drone_002993.pt,1,ben shemen,22,0.09572119265794754,14.543627738952637,0.5728633403778076
drone_002995.pt,1,ben shemen,22,0.0544809065759182,15.376453399658203,4.505068778991699
drone_003009.pt,1,ben shemen,22,0.08257602900266647,16.038938522338867,2.281928539276123
drone_003023.pt,1,ben shemen,22,0.019526077434420586,16.21523666381836,3.6557562351226807
drone_003031.pt,1,ben shemen,22,0.05876128748059273,16.074310302734375,1.161068081855774
drone_003032.pt,1,ben shemen,22,0.0720444768667221,16.077680587768555,3.344346761703491
drone_003037.pt,1,ben shemen,22,0.054357919842004776,15.969947814941406,0.21510913968086243
drone_003122.pt,1,ben shemen,22,0.08518190681934357,14.751691818237305,0.9935991764068604
drone_003128.pt,1,ben shemen,22,0.054079730063676834,14.756433486938477,1.08784818649292
drone_003132.pt,1,ben shemen,22,0.04523449018597603,14.773849487304688,1.9271001815795898
drone_003133.pt,1,ben shemen,22,0.0565851666033268,14.433820724487305,1.284885287284851
drone_003147.pt,1,ben shemen,22,0.03375416621565819,15.279352188110352,0.3006066381931305
drone_003148.pt,1,ben shemen,22,0.05581650510430336,15.734125137329102,2.281207323074341
