filename,target,location,file_id,sfm_p10,prominence_db,time_variance
drone_000028.pt,1,ben shemen,0,0.0026872456073760986,25.757394790649414,0.8724796772003174
drone_000029.pt,1,ben shemen,0,0.007345180027186871,34.027381896972656,49.9890251159668
drone_000030.pt,1,ben shemen,0,0.0017756662564352155,24.99384307861328,5.937067031860352
drone_000031.pt,1,ben shemen,0,0.0007668628823012114,29.878196716308594,0.7162483930587769
drone_000032.pt,1,ben shemen,0,0.008506452664732933,25.389286041259766,18.90981674194336
drone_000033.pt,1,ben shemen,0,0.02851218916475773,20.539457321166992,5.915050506591797
drone_000034.pt,1,ben shemen,0,0.004802266601473093,25.8705997467041,12.1292142868042
drone_000035.pt,1,ben shemen,0,0.00783850159496069,23.325958251953125,5.091470718383789
drone_000036.pt,1,ben shemen,0,0.025330035015940666,20.08322525024414,7.052852630615234
drone_000037.pt,1,ben shemen,0,0.022379714995622635,23.051193237304688,6.938370227813721
drone_000038.pt,1,ben shemen,0,0.022739654406905174,20.912273406982422,2.000779390335083
drone_000039.pt,1,ben shemen,0,0.026791410520672798,18.437726974487305,0.25202563405036926
drone_000040.pt,1,ben shemen,0,0.028486091643571854,21.12054443359375,6.0517449378967285
drone_000041.pt,1,ben shemen,0,0.02107786387205124,25.12636375427246,10.428940773010254
drone_000042.pt,1,ben shemen,0,0.046121545135974884,18.483078002929688,4.495795726776123
drone_000043.pt,1,ben shemen,0,0.046597402542829514,17.521390914916992,0.6147632598876953
drone_000044.pt,1,ben shemen,0,0.04936594143509865,18.178361892700195,0.4053836464881897
drone_000045.pt,1,ben shemen,0,0.004566454328596592,24.09592056274414,1.0390487909317017
drone_000046.pt,1,ben shemen,0,0.002249624114483595,25.744234085083008,2.637104034423828
drone_000047.pt,1,ben shemen,0,0.0013417256996035576,28.094385147094727,8.61870002746582
drone_000048.pt,1,ben shemen,0,0.013590319082140923,26.90996551513672,15.806770324707031
drone_000049.pt,1,ben shemen,0,0.00901701208204031,21.653444290161133,9.695161819458008
drone_000050.pt,1,ben shemen,0,0.0005409203586168587,26.483261108398438,11.491876602172852
drone_000051.pt,1,ben shemen,0,0.00043165244278497994,31.268983840942383,10.668010711669922
drone_000052.pt,1,ben shemen,0,0.003590177744626999,25.400375366210938,1.262923002243042
drone_000053.pt,1,ben shemen,0,0.011888992041349411,24.08359146118164,7.966805458068848
drone_000054.pt,1,ben shemen,0,0.018633337691426277,27.782291412353516,24.004417419433594
drone_000055.pt,1,ben shemen,0,0.0011766355019062757,28.62116241455078,2.2431607246398926
drone_000056.pt,1,ben shemen,0,0.0019001491600647569,28.376453399658203,0.14870353043079376
drone_000057.pt,1,ben shemen,0,0.006906751077622175,24.391481399536133,0.11260790377855301
drone_000058.pt,1,ben shemen,0,0.00781269371509552,22.840978622436523,0.5069137811660767
drone_000059.pt,1,ben shemen,0,0.001881616422906518,28.012067794799805,3.347658157348633
drone_000060.pt,1,ben shemen,0,0.0009445270989090204,29.7817440032959,1.8237982988357544
drone_000061.pt,1,ben shemen,0,0.00041579100070521235,31.065032958984375,2.272388458251953
drone_000062.pt,1,ben shemen,0,0.0006912113167345524,29.24609375,3.094538927078247
drone_000063.pt,1,ben shemen,0,0.0022916789166629314,28.735937118530273,3.4142327308654785
drone_000064.pt,1,ben shemen,0,0.01893632300198078,22.917373657226562,5.356300354003906
drone_000065.pt,1,ben shemen,0,0.03735531494021416,23.21236801147461,6.0893073081970215
drone_000066.pt,1,ben shemen,0,0.007098037749528885,39.31465530395508,3.747396469116211
drone_000067.pt,1,ben shemen,0,1.016962414723821e-05,45.688899993896484,2.258169174194336
drone_000068.pt,1,ben shemen,0,4.447470928425901e-06,48.34745788574219,6.601512432098389
drone_000069.pt,1,ben shemen,0,4.2875822714449896e-07,48.734588623046875,1.7205766439437866
drone_000070.pt,1,ben shemen,0,1.8940457380267617e-07,49.99110412597656,3.5671932697296143
drone_000071.pt,1,ben shemen,0,7.591336907353252e-05,37.480560302734375,1.117601752281189
drone_000072.pt,1,ben shemen,0,0.0003327118174638599,37.20563507080078,2.706693410873413
drone_000073.pt,1,Yarkon rosh zipor,1,0.025214212015271187,22.53961753845215,1.5615620613098145
drone_000074.pt,1,Yarkon rosh zipor,1,0.03713836893439293,23.416259765625,1.8389959335327148
drone_000075.pt,1,Yarkon rosh zipor,1,0.005319639574736357,22.30004119873047,2.8007471561431885
drone_000076.pt,1,Yarkon rosh zipor,1,0.0034387896303087473,34.974609375,4.38600492477417
drone_000077.pt,1,Yarkon rosh zipor,1,0.01670650765299797,21.89417839050293,3.4341750144958496
drone_000078.pt,1,Yarkon rosh zipor,1,0.0049600074999034405,24.68954086303711,7.069738864898682
drone_000079.pt,1,Yarkon rosh zipor,1,1.2995280485483818e-05,47.62440872192383,6.826567649841309
drone_000080.pt,1,Yarkon rosh zipor,1,0.010630429722368717,21.54570960998535,4.673727512359619
drone_000081.pt,1,Yarkon rosh zipor,1,0.006798556540161371,25.886215209960938,3.4573233127593994
drone_000082.pt,1,Yarkon rosh zipor,1,0.001896534813567996,24.88278579711914,3.743023157119751
drone_000083.pt,1,Yarkon rosh zipor,1,0.00849442183971405,21.14009666442871,4.776951313018799
drone_000084.pt,1,Yarkon rosh zipor,1,0.009975139982998371,22.967876434326172,7.178750514984131
drone_000085.pt,1,Yarkon rosh zipor,1,0.0009648971608839929,26.98050880432129,4.744925022125244
drone_000086.pt,1,Yarkon rosh zipor,1,0.0012640891363844275,25.374618530273438,1.2610403299331665
drone_000087.pt,1,Yarkon rosh zipor,1,0.0020241187885403633,24.15042495727539,2.1915066242218018
drone_000088.pt,1,Yarkon rosh zipor,1,0.0003649583668448031,25.536975860595703,18.202716827392578
drone_000089.pt,1,Yarkon rosh zipor,1,0.002153292763978243,27.621355056762695,9.176009178161621
drone_000090.pt,1,Yarkon rosh zipor,1,0.00030806506401859224,27.75815200805664,1.8539199829101562
drone_000091.pt,1,Yarkon rosh zipor,1,0.00024058460257947445,27.679603576660156,2.6440534591674805
ambience_000000.pt,0,Yarkon rosh zipor,2,0.0008302640053443611,28.62576675415039,7.611126899719238
ambience_000001.pt,0,Yarkon rosh zipor,2,0.0008514764485880733,27.001413345336914,7.42808723449707
ambience_000002.pt,0,Yarkon rosh zipor,2,0.0012769685126841068,24.292423248291016,8.877670288085938
ambience_000003.pt,0,Yarkon rosh zipor,2,0.002716352231800556,24.258663177490234,6.961945056915283
ambience_000004.pt,0,Yarkon rosh zipor,2,0.002895575948059559,24.00260353088379,7.497658729553223
ambience_000005.pt,0,Yarkon rosh zipor,2,0.0027057481929659843,24.523757934570312,6.545517921447754
ambience_000006.pt,0,Yarkon rosh zipor,2,0.002579691354185343,24.905542373657227,7.039468765258789
ambience_000007.pt,0,Yarkon rosh zipor,2,0.00011735674343071878,33.82684326171875,5.10150146484375
ambience_000008.pt,0,Yarkon rosh zipor,2,0.0010913587175309658,26.99009895324707,5.308045864105225
ambience_000009.pt,0,Yarkon rosh zipor,2,0.00419092969968915,24.661457061767578,6.350557804107666
ambience_000010.pt,0,Yarkon rosh zipor,2,0.006456692703068256,24.657278060913086,4.070001125335693
ambience_000011.pt,0,Yarkon rosh zipor,2,0.007183150388300419,23.389141082763672,3.1065313816070557
ambience_000012.pt,0,Yarkon rosh zipor,2,0.009168068878352642,22.72817611694336,1.6178410053253174
ambience_000013.pt,0,Yarkon rosh zipor,2,0.012065793387591839,19.35687255859375,1.1904326677322388
ambience_000014.pt,0,Yarkon rosh zipor,2,0.013353323563933372,18.362253189086914,1.321718454360962
ambience_000015.pt,0,Yarkon rosh zipor,2,0.006057594437152147,23.688573837280273,1.1982189416885376
ambience_000016.pt,0,Yarkon rosh zipor,2,0.004918122664093971,23.627355575561523,1.863115906715393
ambience_000017.pt,0,Yarkon rosh zipor,2,0.005687457975000143,23.477813720703125,2.0942063331604004
ambience_000018.pt,0,Yarkon rosh zipor,2,0.0025163311511278152,26.643110275268555,3.795119524002075
ambience_000019.pt,0,Yarkon rosh zipor,2,0.0017235592240467668,30.218528747558594,2.760863780975342
ambience_000020.pt,0,Yarkon rosh zipor,2,0.00410089734941721,24.458887100219727,2.197007179260254
ambience_000021.pt,0,Yarkon rosh zipor,2,0.0006260614609345794,31.830726623535156,6.85189962387085
ambience_000022.pt,0,Yarkon rosh zipor,2,0.0005751355784013867,31.45998191833496,3.6861791610717773
ambience_000023.pt,0,Yarkon rosh zipor,2,0.000992598244920373,25.0299072265625,0.8705231547355652
ambience_000024.pt,0,Yarkon rosh zipor,2,0.0010907164542004466,25.174545288085938,0.8296463489532471
ambience_000025.pt,0,Yarkon rosh zipor,2,0.0011670355452224612,27.019733428955078,1.185426115989685
ambience_000026.pt,0,Yarkon rosh zipor,2,0.002592592965811491,23.185375213623047,1.6139682531356812
ambience_000027.pt,0,Yarkon rosh zipor,2,0.00151916837785393,27.11346435546875,1.6761826276779175
ambience_000028.pt,0,Yarkon rosh zipor,2,0.0011463762493804097,29.180816650390625,1.9621367454528809
ambience_000029.pt,0,Yarkon rosh zipor,2,0.0007674661464989185,28.24262809753418,1.4659572839736938
ambience_000030.pt,0,Yarkon rosh zipor,2,0.0011830583680421114,26.58098602294922,0.9087898135185242
ambience_000031.pt,0,Yarkon rosh zipor,2,0.0010191190522164106,27.44318389892578,0.9550876617431641
ambience_000032.pt,0,Yarkon rosh zipor,2,0.0005453279591165483,29.431495666503906,0.6357651352882385
ambience_000033.pt,0,Yarkon rosh zipor,2,0.0008741244091652334,32.146278381347656,1.1983835697174072
ambience_000034.pt,0,Yarkon rosh zipor,2,0.0017771824495866895,21.796607971191406,9.984475135803223
ambience_000035.pt,0,Yarkon rosh zipor,2,0.006683262065052986,20.01679039001465,0.9295525550842285
ambience_000036.pt,0,Yarkon rosh zipor,2,0.016265541315078735,16.755674362182617,1.5827946662902832
ambience_000037.pt,0,Yarkon rosh zipor,2,0.005499638617038727,21.196819305419922,4.071395397186279
ambience_000038.pt,0,Yarkon rosh zipor,2,0.005058529321104288,20.895639419555664,1.5283488035202026
ambience_000039.pt,0,Yarkon rosh zipor,2,0.0009102619369514287,26.42850112915039,6.897536754608154
ambience_000040.pt,0,Yarkon rosh zipor,2,0.000958522199653089,25.800125122070312,4.7471842765808105
ambience_000041.pt,0,Yarkon rosh zipor,2,0.0024451653007417917,21.50019073486328,4.235088348388672
ambience_000042.pt,0,Yarkon rosh zipor,2,0.004720907658338547,22.991241455078125,3.5380494594573975
ambience_000043.pt,0,Yarkon rosh zipor,2,0.004614942241460085,21.494056701660156,3.907912492752075
ambience_000044.pt,0,Yarkon rosh zipor,2,0.0032037775963544846,23.601329803466797,2.8687422275543213
ambience_000045.pt,0,Yarkon rosh zipor,2,0.006083708722144365,22.891876220703125,1.4645302295684814
ambience_000046.pt,0,Yarkon rosh zipor,2,0.003087857272475958,23.003440856933594,4.637186050415039
ambience_000047.pt,0,Yarkon rosh zipor,2,0.0027311942540109158,30.1276912689209,3.5109646320343018
ambience_000048.pt,0,Yarkon rosh zipor,2,0.002302818698808551,24.777664184570312,4.625161170959473
ambience_000049.pt,0,Yarkon rosh zipor,2,0.0029916674830019474,22.967693328857422,5.512845993041992
ambience_000050.pt,0,Yarkon rosh zipor,2,0.0015419598203152418,25.717395782470703,7.125479221343994
ambience_000051.pt,0,Yarkon rosh zipor,2,0.0021215975284576416,22.736574172973633,3.8341660499572754
ambience_000052.pt,0,Yarkon rosh zipor,2,0.001274692825973034,23.900569915771484,3.390143871307373
ambience_000053.pt,0,Yarkon rosh zipor,2,0.0016629735473543406,24.433191299438477,7.227211952209473
ambience_000054.pt,0,Yarkon rosh zipor,2,0.002011331496760249,24.665319442749023,2.1870694160461426
ambience_000055.pt,0,Yarkon rosh zipor,2,0.0019023605855181813,24.501930236816406,0.7441346049308777
ambience_000056.pt,0,Yarkon rosh zipor,2,0.005544512532651424,21.53912353515625,0.39156198501586914
ambience_000057.pt,0,Yarkon rosh zipor,2,0.00017543547437526286,32.983924865722656,0.940061628818512
ambience_000058.pt,0,Yarkon rosh zipor,2,0.007284536026418209,22.641998291015625,2.2841475009918213
ambience_000059.pt,0,Yarkon rosh zipor,2,0.010176712647080421,20.27200698852539,3.5456175804138184
ambience_000060.pt,0,Yarkon rosh zipor,2,0.01857566460967064,17.874553680419922,0.7448751330375671
ambience_000061.pt,0,Yarkon rosh zipor,2,0.016262106597423553,17.62552833557129,0.7850316166877747
ambience_000062.pt,0,Yarkon rosh zipor,2,0.007718770299106836,22.188610076904297,0.9956467151641846
ambience_000063.pt,0,Yarkon rosh zipor,2,0.0031819117721170187,27.161781311035156,0.8779879212379456
ambience_000064.pt,0,Yarkon rosh zipor,2,0.016348673030734062,17.776395797729492,0.9855610132217407
ambience_000065.pt,0,Yarkon rosh zipor,2,0.013704066164791584,18.169435501098633,0.8851787447929382
ambience_000066.pt,0,Yarkon rosh zipor,2,0.00548589089885354,23.770469665527344,0.8407866954803467
ambience_000067.pt,0,Yarkon rosh zipor,2,0.002060168655589223,26.907739639282227,0.5431586503982544
ambience_000068.pt,0,Yarkon rosh zipor,2,0.0021249165292829275,26.43594741821289,0.8607510328292847
ambience_000069.pt,0,Yarkon rosh zipor,2,0.001449774019420147,24.965038299560547,0.2453054040670395
ambience_000070.pt,0,Yarkon rosh zipor,2,0.002442744793370366,24.52301788330078,0.844916045665741
ambience_000071.pt,0,Yarkon rosh zipor,2,0.0016171549214050174,22.450511932373047,2.326476812362671
ambience_000072.pt,0,Yarkon rosh zipor,2,0.0012364683207124472,23.865028381347656,1.1433178186416626
ambience_000073.pt,0,Yarkon rosh zipor,2,0.0018974806880578399,22.99896240234375,1.5899715423583984
ambience_000074.pt,0,Yarkon rosh zipor,2,0.001310774590820074,23.997316360473633,1.959142804145813
ambience_000075.pt,0,Yarkon rosh zipor,2,0.001397597836330533,24.273792266845703,2.268979549407959
ambience_000076.pt,0,Yarkon rosh zipor,2,0.001634411048144102,23.6218204498291,1.4740185737609863
ambience_000077.pt,0,Yarkon rosh zipor,2,0.0022798676509410143,22.865833282470703,2.194805860519409
ambience_000078.pt,0,Yarkon rosh zipor,2,0.0009527826332487166,32.24784469604492,9.415324211120605
ambience_000079.pt,0,room,3,0.02015519142150879,18.32985496520996,0.09534478932619095
ambience_000080.pt,0,room,3,0.01780162937939167,18.44418716430664,0.07648874074220657
ambience_000081.pt,0,room,3,0.027492720633745193,18.10144805908203,0.07063855975866318
ambience_000082.pt,0,room,3,0.023032566532492638,18.16895294189453,0.08217785507440567
ambience_000083.pt,0,room,3,0.02024127170443535,18.662593841552734,0.08030471950769424
ambience_000084.pt,0,room,3,0.017902381718158722,18.87913703918457,0.07322279363870621
ambience_000085.pt,0,room,3,0.01426331140100956,19.451244354248047,0.07267842441797256
ambience_000086.pt,0,room,3,0.016537507995963097,18.81631088256836,0.0785118117928505
ambience_000087.pt,0,room,3,0.01770946756005287,18.622047424316406,0.0774490162730217
ambience_000088.pt,0,room,3,0.019694270566105843,18.41485023498535,0.07256621867418289
ambience_000089.pt,0,room,3,0.01655619405210018,19.040666580200195,0.06597232073545456
ambience_000090.pt,0,room,3,0.020973198115825653,18.492076873779297,0.07287390530109406
ambience_000091.pt,0,room,3,0.01721314527094364,18.666736602783203,0.06090964749455452
ambience_000092.pt,0,room,3,0.019277656450867653,18.094959259033203,0.06688099354505539
ambience_000093.pt,0,room,3,0.016808850690722466,18.719680786132812,0.0666087195277214
ambience_000094.pt,0,room,3,0.02056366391479969,18.217851638793945,0.07834120094776154
ambience_000095.pt,0,room,3,0.02221563644707203,17.699663162231445,0.05711914598941803
ambience_000096.pt,0,room,3,0.021346181631088257,18.609973907470703,0.05345433950424194
ambience_000097.pt,0,room,3,0.017793938517570496,18.656810760498047,0.05638241395354271
ambience_000098.pt,0,room,3,0.018564783036708832,18.18431282043457,0.06760445237159729
ambience_000099.pt,0,room,3,0.017638688907027245,18.146732330322266,0.060093946754932404
ambience_000100.pt,0,room,3,0.019615784287452698,17.870838165283203,0.08331739157438278
ambience_000101.pt,0,room,3,0.019174620509147644,18.59528160095215,0.05605779215693474
ambience_000102.pt,0,room,3,0.016213778406381607,18.63350486755371,0.08004691451787949
ambience_000103.pt,0,room,3,0.017213094979524612,18.473073959350586,0.06949574500322342
ambience_000104.pt,0,room,3,0.017527077347040176,18.26655387878418,0.08888919651508331
ambience_000105.pt,0,room,3,0.01639850251376629,18.54212760925293,0.05851835384964943
ambience_000106.pt,0,room,3,0.019902843981981277,18.207347869873047,0.06958678364753723
ambience_000107.pt,0,room,3,0.01907782442867756,18.28728485107422,0.07328802347183228
ambience_000108.pt,0,room,3,0.018390359356999397,19.09269905090332,0.05177765339612961
ambience_000109.pt,0,room,3,0.01555696316063404,18.722639083862305,0.07029692083597183
ambience_000110.pt,0,room,3,0.01613328978419304,18.81998062133789,0.06399943679571152
ambience_000111.pt,0,room,3,0.018327515572309494,18.06117820739746,0.09829208999872208
ambience_000112.pt,0,room,3,0.0163782499730587,18.948787689208984,0.06639969348907471
ambience_000113.pt,0,room,3,0.01534956507384777,18.847135543823242,0.061629313975572586
ambience_000114.pt,0,room,3,0.017689619213342667,18.19251251220703,0.06176255643367767
ambience_000115.pt,0,room,3,0.019067518413066864,18.23630142211914,0.06671525537967682
ambience_000116.pt,0,room,3,0.01796581968665123,18.376174926757812,0.07520069926977158
ambience_000117.pt,0,room,3,0.016298305243253708,18.407718658447266,0.08993302285671234
ambience_000118.pt,0,room,3,0.0179075226187706,18.221893310546875,0.0664500743150711
ambience_000119.pt,0,room,3,0.016624940559267998,18.775224685668945,0.06943732500076294
ambience_000120.pt,0,room,3,0.018041454255580902,18.307525634765625,0.06604830920696259
ambience_000121.pt,0,room,3,0.01854074001312256,18.67877960205078,0.06836415082216263
ambience_000122.pt,0,room,3,0.01730641908943653,18.56490135192871,0.061877984553575516
ambience_000123.pt,0,room,3,0.016581473872065544,18.027313232421875,0.0729309469461441
ambience_000124.pt,0,room,3,0.016407545655965805,18.81137466430664,0.08411378413438797
ambience_000125.pt,0,room,3,0.0166105218231678,18.658889770507812,0.06586021929979324
ambience_000126.pt,0,room,3,0.018923260271549225,17.72834587097168,0.07008596509695053
ambience_000127.pt,0,room,3,0.016512179747223854,18.836185455322266,0.06006588786840439
ambience_000128.pt,0,room,3,0.01473796647042036,19.100299835205078,0.07482798397541046
ambience_000129.pt,0,room,3,0.012995039112865925,19.407485961914062,0.07388991117477417
ambience_000130.pt,0,room,3,0.017869455739855766,18.1411190032959,0.08283162862062454
ambience_000131.pt,0,room,3,0.01580526866018772,18.601428985595703,0.07688943296670914
ambience_000132.pt,0,room,3,0.014447475783526897,19.037405014038086,0.06287555396556854
ambience_000133.pt,0,room,3,0.02265014499425888,18.280731201171875,0.06958645582199097
ambience_000134.pt,0,room,3,0.023313170298933983,17.479904174804688,0.059797536581754684
ambience_000135.pt,0,room,3,0.015810800716280937,18.513490676879883,0.07142900675535202
ambience_000136.pt,0,room,3,0.01842830702662468,18.119701385498047,0.08096830546855927
ambience_000137.pt,0,room,3,0.016105446964502335,18.766530990600586,0.06391412019729614
ambience_000138.pt,0,room,3,0.015484489500522614,18.823566436767578,0.06492346525192261
ambience_000139.pt,0,room,3,0.014529899694025517,18.92681884765625,0.0667336955666542
ambience_000140.pt,0,room,3,0.01625666208565235,18.6239070892334,0.06271801143884659
ambience_000141.pt,0,room,3,0.017597872763872147,18.894588470458984,0.06773459166288376
ambience_000142.pt,0,room,3,0.01639319397509098,18.75978660583496,0.06788944453001022
ambience_000143.pt,0,room,3,0.018540818244218826,18.22083854675293,0.0579657182097435
ambience_000144.pt,0,room,3,0.01638653874397278,18.545848846435547,0.057071369141340256
ambience_000145.pt,0,room,3,0.018779590725898743,18.368146896362305,0.08374951034784317
ambience_000146.pt,0,room,3,0.01834038645029068,18.169431686401367,0.08354148268699646
ambience_000147.pt,0,room,3,0.015434740111231804,19.281055450439453,0.08769185841083527
ambience_000148.pt,0,room,3,0.015598243102431297,18.95499610900879,0.06877726316452026
ambience_000149.pt,0,room,3,0.01960095763206482,18.19683074951172,0.067231185734272
ambience_000150.pt,0,room,3,0.016498267650604248,18.651599884033203,0.0762743428349495
ambience_000151.pt,0,room,3,0.0205755066126585,18.253202438354492,0.07387997955083847
ambience_000152.pt,0,room,3,0.018497807905077934,18.65361785888672,0.08031581342220306
ambience_000153.pt,0,room,3,0.01917397789657116,17.860815048217773,0.06974540650844574
ambience_000154.pt,0,room,4,0.00043041130993515253,30.691497802734375,0.1964978724718094
ambience_000155.pt,0,room,4,0.0003060011367779225,31.647602081298828,0.14541825652122498
ambience_000156.pt,0,room,4,0.0003409055061638355,31.714595794677734,0.09649858623743057
ambience_000157.pt,0,room,4,0.00029269512742757797,31.658323287963867,0.0789525955915451
ambience_000158.pt,0,room,4,0.0003167338145431131,31.375255584716797,0.08563236892223358
ambience_000159.pt,0,room,4,0.0003513868141453713,31.29462432861328,0.08248835802078247
ambience_000160.pt,0,room,4,0.0003160743217449635,31.723268508911133,0.08792804926633835
ambience_000161.pt,0,room,4,0.00034875140408985317,31.483245849609375,0.09135803580284119
ambience_000162.pt,0,room,4,0.0003059750597458333,31.626670837402344,0.07182803004980087
ambience_000163.pt,0,room,4,0.00029972262564115226,31.638813018798828,0.09403287619352341
ambience_000164.pt,0,room,4,0.0002878850500565022,31.968284606933594,0.10097689926624298
ambience_000165.pt,0,room,4,0.00021440305863507092,33.339996337890625,0.09071117639541626
ambience_000166.pt,0,room,4,0.00022564121172763407,32.0440788269043,0.12100879102945328
ambience_000167.pt,0,room,4,0.00025282142451032996,31.934185028076172,0.16164273023605347
ambience_000168.pt,0,room,4,0.0002418946532998234,32.89399719238281,0.08192205429077148
ambience_000169.pt,0,room,4,0.00022160755179356784,32.036231994628906,0.2741682231426239
ambience_000170.pt,0,room,4,0.0002462298725731671,32.28627014160156,0.10267683118581772
ambience_000171.pt,0,room,4,0.00020997469255235046,32.8207893371582,0.07820022106170654
ambience_000172.pt,0,room,4,0.00030223021167330444,31.694263458251953,0.19025281071662903
ambience_000173.pt,0,room,4,0.0003083671326749027,32.26936340332031,0.118414968252182
ambience_000174.pt,0,room,4,0.000276489881798625,32.21653366088867,0.09904011338949203
ambience_000175.pt,0,room,4,0.0002628824731800705,32.23655700683594,0.07456763088703156
ambience_000176.pt,0,room,4,0.00026493804762139916,32.707183837890625,0.15045012533664703
ambience_000177.pt,0,room,4,0.00025719631230458617,32.80738067626953,0.10896874964237213
ambience_000178.pt,0,room,4,0.00022599527437705547,32.57609558105469,0.06337717920541763
ambience_000179.pt,0,room,4,0.00025802431628108025,32.958213806152344,0.08840806782245636
ambience_000180.pt,0,room,4,0.00028624851256608963,31.952838897705078,0.3691021203994751
ambience_000181.pt,0,room,4,0.00030338382930494845,31.589569091796875,0.10098107159137726
ambience_000182.pt,0,room,4,0.0002601805026642978,31.947643280029297,0.1350858211517334
ambience_000183.pt,0,room,4,0.0003278545045759529,31.970090866088867,0.14570361375808716
ambience_000184.pt,0,room,4,0.00028583864332176745,32.339317321777344,0.14307928085327148
ambience_000185.pt,0,room,4,0.00027306197443977,32.03179931640625,0.14387015998363495
ambience_000186.pt,0,room,4,0.0002713036083150655,32.728214263916016,0.09878262877464294
ambience_000187.pt,0,room,4,0.00029340104083530605,31.793636322021484,0.08896946161985397
ambience_000188.pt,0,room,4,0.00027732172748073936,32.87788391113281,0.08481495082378387
ambience_000189.pt,0,room,4,0.0002853284531738609,32.05839920043945,0.696605920791626
ambience_000190.pt,0,room,4,0.00029562573763541877,31.89560317993164,0.5248168110847473
ambience_000191.pt,0,room,4,0.00026812919531948864,31.889596939086914,0.08435647934675217
ambience_000192.pt,0,room,4,0.00026907934807240963,31.918258666992188,0.06287182867527008
ambience_000193.pt,0,room,4,0.00026669734506867826,31.376806259155273,1.3199504613876343
ambience_000194.pt,0,room,4,0.0002765109238680452,32.317039489746094,0.07805921137332916
ambience_000195.pt,0,room,4,0.00029470413574017584,31.675697326660156,0.06540074944496155
ambience_000196.pt,0,room,4,0.0002703350328374654,32.3751220703125,0.08409067988395691
ambience_000197.pt,0,room,4,0.0002585905895102769,32.46946716308594,0.07864649593830109
ambience_000198.pt,0,room,4,0.0002851886674761772,32.16068649291992,0.0952235534787178
ambience_000199.pt,0,room,4,0.00027537255664356053,31.688833236694336,0.10911349207162857
ambience_000200.pt,0,room,4,0.0002962455328088254,31.780349731445312,0.08467809855937958
ambience_000201.pt,0,room,4,0.0003184089146088809,31.660751342773438,0.10009250044822693
ambience_000202.pt,0,room,4,0.0003064303891733289,31.628280639648438,0.10480107367038727
ambience_000203.pt,0,room,4,0.000312987802317366,32.18550491333008,0.08527997136116028
ambience_000204.pt,0,room,4,0.00029659667052328587,31.88552474975586,0.07306522876024246
ambience_000205.pt,0,room,4,0.00024511993979103863,31.768566131591797,0.10998356342315674
ambience_000206.pt,0,room,4,0.000247558782575652,32.92048645019531,0.08465080708265305
ambience_000207.pt,0,room,4,0.00022923202777747065,32.32651901245117,0.22062388062477112
ambience_000208.pt,0,room,4,0.000276886741630733,31.96229362487793,0.48658236861228943
ambience_000209.pt,0,room,4,0.0002378382778260857,32.29478454589844,0.08233015984296799
